,ticker,class_code,figi,uid,type,min_price_increment,scale,lot,trading_status,api_trade_available_flag,currency,exchange,buy_available_flag,sell_available_flag,short_enabled_flag,klong,kshort
3017,RU000A1013P1,TQCB,BBG00QZ4NY96,c1c540aa-893c-4246-add8-8c48ce431b91,bonds,0.01000000,2,1,SECURITY_TRADING_STATUS_NORMAL_TRADING,True,rub,MOEX,True,True,False,0E-8,0E-8
3018,RU000A105NT6,TQCB,TCS00A105NT6,69b82b67-50bc-4c5e-b50a-42d0d55a5cf9,bonds,0.01000000,2,1,SECURITY_TRADING_STATUS_NORMAL_TRADING,True,rub,MOEX,True,True,False,0E-8,0E-8
3019,RU000A104ZU1,TQCB,TCS99A104ZU1,ace3c079-c373-43b7-9832-9e7acd75f0de,bonds,0.01000000,2,1,SECURITY_TRADING_STATUS_NORMAL_TRADING,True,rub,MOEX,True,True,False,0E-8,0E-8
3020,RU000A1070P1,TQCB,TCS00A1070P1,b44f2437-981e-4862-aa0f-5bb50639f8e7,bonds,0.01000000,2,1,SECURITY_TRADING_STATUS_NORMAL_TRADING,True,rub,MOEX,True,True,False,0E-8,0E-8
3021,RU000A108P46,TQCB,TCS00A108P46,e7c7086b-1ef5-456b-873b-eafb17820e87,bonds,0.01000000,2,1,SECURITY_TRADING_STATUS_NORMAL_TRADING,True,rub,MOEX,True,True,False,0E-8,0E-8
3022,RU000A108Q03,TQCB,BBG01NCF53H1,6046ecaf-332f-4f59-a6df-656cc77f3786,bonds,0.01000000,2,1,SECURITY_TRADING_STATUS_NORMAL_TRADING,True,rub,MOEX,True,True,False,0E-8,0E-8
3023,RU000A10A1P9,TQCB,TCS00A10A1P9,e6003329-2c09-417a-ba86-10eca1e24ffd,bonds,0.01000000,2,1,SECURITY_TRADING_STATUS_NORMAL_TRADING,True,rub,MOEX,True,True,False,0E-8,0E-8
3024,RU000A104362,TQCB,TCS00A104362,5004c0c0-0818-4cc6-a96e-48a030604eb9,bonds,0.01000000,2,1,SECURITY_TRADING_STATUS_NORMAL_TRADING,True,rub,MOEX,True,True,False,0E-8,0E-8
3025,RU000A1089U1,TQCB,TCS00A1089U1,f96522d9-1665-4c93-afce-0d0f5f2605df,bonds,0.01000000,2,1,SECURITY_TRADING_STATUS_NORMAL_TRADING,True,rub,MOEX_PLUS,True,True,False,0E-8,0E-8
3026,RU000A107A28,TQCB,BBG01KD76W34,9a43516e-d209-41ee-ba95-fc52e6c83378,bonds,0.01000000,2,1,SECURITY_TRADING_STATUS_NORMAL_TRADING,True,rub,MOEX,True,True,False,0E-8,0E-8
3027,RU000A108LF3,TQCB,BBG01N73KD12,ee274087-4667-4608-8dd4-0faa7f9549ad,bonds,0.01000000,2,1,SECURITY_TRADING_STATUS_NORMAL_TRADING,True,rub,MOEX,True,True,False,0E-8,0E-8
3028,RU000A102GU5,TQCB,TCS00A102GU5,e802eb1c-04d1-4bc5-92d7-4a6c9e464763,bonds,0.01000000,2,1,SECURITY_TRADING_STATUS_NORMAL_TRADING,True,rub,MOEX,True,True,False,0E-8,0E-8
3029,RU000A102FS1,TQCB,BBG00YG1RQV4,45ae7b9a-1647-4b0b-98a5-d4647b705d36,bonds,0.01000000,2,1,SECURITY_TRADING_STATUS_NORMAL_TRADING,True,rub,MOEX,True,True,False,0E-8,0E-8
3030,RU000A105492,TQCB,TCS00A105492,50c6246d-ac10-4e95-964d-cb1056a30690,bonds,0.01000000,2,1,SECURITY_TRADING_STATUS_NORMAL_TRADING,True,rub,MOEX,True,True,False,0E-8,0E-8
3031,RU000A0JXS59,TQCB,BBG00GTQYBZ5,b5196f4f-6568-4166-b6f3-045dc1cb8500,bonds,0.01000000,2,1,SECURITY_TRADING_STATUS_NORMAL_TRADING,True,rub,MOEX,True,True,False,0E-8,0E-8
3032,RU000A105JH9,TQCB,TCS00A105JH9,d434383c-9605-472d-83b8-68794066f727,bonds,0.00010000,4,1,SECURITY_TRADING_STATUS_NORMAL_TRADING,True,rub,MOEX_PLUS,True,True,False,2.00000000,2.00000000
3033,RU000A109L72,TQCB,RU000A109L72,7cf726be-e8bc-4c27-8a72-1e8bee7b8ffa,bonds,0.01000000,2,1,SECURITY_TRADING_STATUS_NORMAL_TRADING,True,rub,MOEX,True,True,False,0E-8,0E-8
3034,RU000A106FW4,TQCB,TCS00A106FW4,7f2574b6-675f-4704-9700-bd1de54db35d,bonds,0.01000000,2,1,SECURITY_TRADING_STATUS_NORMAL_TRADING,True,rub,MOEX,True,True,False,0E-8,0E-8
3035,RU000A107RH8,TQOY,TCS01A107RH8,042e1499-0594-4478-b4b4-2eddcdabb602,bonds,0.00010000,4,1,SECURITY_TRADING_STATUS_NORMAL_TRADING,True,cny,MOEX,True,True,False,0E-8,0E-8
3036,RU000A101QL5,TQCB,BBG00V6NXQF4,632c03cf-96a4-4ab7-98a5-4d7a7981f962,bonds,0.01000000,2,1,SECURITY_TRADING_STATUS_NORMAL_TRADING,True,rub,MOEX,True,True,False,0E-8,0E-8
3037,RU000A102VR0,TQCB,BBG00ZRZX9T8,a73f1e85-5f67-492b-b6c8-7ae331969fd0,bonds,0.01000000,2,1,SECURITY_TRADING_STATUS_NORMAL_TRADING,True,rub,MOEX,True,True,False,0E-8,0E-8
3038,RU000A107C91,TQCB,BBG01KHKGJZ4,2738bf92-082f-4ed7-af18-fd3565771b40,bonds,0.01000000,2,1,SECURITY_TRADING_STATUS_NORMAL_TRADING,True,rub,MOEX,True,True,False,0E-8,0E-8
3039,RU000A107A93,TQCB,TCS99A107A93,b381d738-4db4-49df-8f42-b4c0403cb0a5,bonds,0.01000000,2,1,SECURITY_TRADING_STATUS_NORMAL_TRADING,True,rub,MOEX,True,True,False,0E-8,0E-8
3040,RU000A108AJ8,TQCB,BBG01MJ9FB27,73cbdb81-94df-47ac-91d3-3d032a444c4c,bonds,0.01000000,2,1,SECURITY_TRADING_STATUS_NORMAL_TRADING,True,rub,MOEX,True,True,False,0E-8,0E-8
3041,RU000A109DV5,TQCB,TCS00A109DV5,e7fe8114-bbed-4188-bf02-62e4a13ea7ef,bonds,0.01000000,2,1,SECURITY_TRADING_STATUS_NORMAL_TRADING,True,rub,MOEX,True,True,False,0E-8,0E-8
3042,RU000A1039A8,TQCB,BBG011KF5WV0,fdfd1bb7-768f-4a31-b586-340330407f81,bonds,0.01000000,2,1,SECURITY_TRADING_STATUS_NORMAL_TRADING,True,rub,MOEX,True,True,False,0E-8,0E-8
3043,RU000A105PR5,TQCB,TCS00A105PR5,807419f1-ecef-4452-9e81-051b7d9ca854,bonds,0.01000000,2,1,SECURITY_TRADING_STATUS_NORMAL_TRADING,True,rub,MOEX,True,True,False,0E-8,0E-8
3044,RU000A1050H0,TQCB,TCS00A1050H0,cdb57948-f0b0-4420-8dd0-c8747fdc6735,bonds,0.01000000,2,1,SECURITY_TRADING_STATUS_NORMAL_TRADING,True,rub,MOEX,True,True,False,0E-8,0E-8
3045,RU000A107GJ7,TQCB,BBG01KS0CW90,11d861d3-7a2a-4257-883c-2357fc346a28,bonds,0.01000000,2,1,SECURITY_TRADING_STATUS_NORMAL_TRADING,True,rub,MOEX,True,True,False,0E-8,0E-8
3046,RU000A103PX8,TQCB,TCS00A103PX8,3c2321ea-8265-41cd-921e-d4783ae9581f,bonds,0.01000000,2,1,SECURITY_TRADING_STATUS_NORMAL_TRADING,True,rub,MOEX,True,True,False,0E-8,0E-8
3047,RU000A10A6W4,TQCB,TCS00A10A6W4,4e41186f-4e36-4ac0-8c26-649f83fbd98c,bonds,0.01000000,2,1,SECURITY_TRADING_STATUS_NORMAL_TRADING,True,rub,MOEX,True,True,False,0E-8,0E-8
3048,RU000A104SX0,TQCB,TCS00A104SX0,f974fc53-941d-4c55-97c2-24b69c0be081,bonds,0.01000000,2,1,SECURITY_TRADING_STATUS_NORMAL_TRADING,True,rub,MOEX,True,True,False,0E-8,0E-8
3049,RU000A1084Q0,TQCB,BBG01N37PNG4,61babfc8-906a-4dbe-9efd-5819cc99b078,bonds,0.01000000,2,1,SECURITY_TRADING_STATUS_NORMAL_TRADING,True,rub,MOEX_PLUS,True,True,False,2.00000000,2.00000000
3050,RU000A103TS0,TQCB,BBG012STNNH6,e0ceecb3-05c2-43af-b39c-d28c982de315,bonds,0.01000000,2,1,SECURITY_TRADING_STATUS_NORMAL_TRADING,True,rub,MOEX,True,True,False,0E-8,0E-8
3051,RU000A107AW3,TQCB,BBG01KDTPXR7,1d0d9a31-ccfd-437b-9c50-9c2b42680bd5,bonds,0.01000000,2,1,SECURITY_TRADING_STATUS_NORMAL_TRADING,True,rub,MOEX,True,True,False,0E-8,0E-8
3052,RU000A107AZ6,TQCB,TCS99A107AZ6,2ee7b3c4-f0ec-4bc5-90b8-0239ca071c33,bonds,0.01000000,2,1,SECURITY_TRADING_STATUS_NORMAL_TRADING,True,rub,MOEX,True,True,False,0E-8,0E-8
3053,RU000A1033Z8,TQCB,BBG011616RM7,ea070157-241a-4b42-9d85-a17f01fdb936,bonds,0.01000000,2,1,SECURITY_TRADING_STATUS_NORMAL_TRADING,True,rub,MOEX,True,True,False,2.00000000,2.00000000
3054,RU000A106LS0,TQCB,TCS99A106LS0,985e8847-0c8f-4ff5-83b8-bb42ae31df36,bonds,0.01000000,2,1,SECURITY_TRADING_STATUS_NORMAL_TRADING,True,rub,MOEX,True,True,False,0E-8,0E-8
3055,RU000A0ZZ4T1,TQCB,BBG00KSL6M30,81c1f183-11f1-4d02-ba3c-5df2313ab82d,bonds,0.01000000,2,1,SECURITY_TRADING_STATUS_NORMAL_TRADING,True,rub,MOEX,True,True,False,0E-8,0E-8
3056,SU26225RMFS1,TQOB,BBG00K53FX22,1278a466-213d-468b-ae0b-2be05fd783e4,bonds,0.00100000,3,1,SECURITY_TRADING_STATUS_NORMAL_TRADING,True,rub,MOEX_PLUS,True,True,False,2.00000000,2.00000000
3057,RU000A107QM0,TQCB,BBG01LC2XW43,8a199fb1-b3b1-48bf-af07-027eb4a2a61a,bonds,0.01000000,2,1,SECURITY_TRADING_STATUS_NORMAL_TRADING,True,rub,MOEX,True,True,False,0E-8,0E-8
3058,RU000A1062J1,TQCB,TCS00A1062J1,8a48db71-c53c-458a-b82e-3f91db8c2574,bonds,0.01000000,2,1,SECURITY_TRADING_STATUS_NORMAL_TRADING,True,rub,MOEX,True,True,False,0E-8,0E-8
3059,RU000A10A885,TQCB,TCS00A10A885,7d83dffd-a58f-49c3-8897-bf1841e7fef0,bonds,0.00010000,4,1,SECURITY_TRADING_STATUS_NORMAL_TRADING,True,rub,MOEX,True,True,False,0E-8,0E-8
3060,RU000A107SX3,TQCB,BBG01LLS9GH4,7662516e-bdf6-41f2-bc38-53618bec05d9,bonds,0.01000000,2,1,SECURITY_TRADING_STATUS_NORMAL_TRADING,True,rub,MOEX,True,True,False,0E-8,0E-8
3061,RU000A1057S2,TQOY,TCS00A1057S2,19062701-5bf3-4052-a18e-efc4eab5bc23,bonds,0.00010000,4,1,SECURITY_TRADING_STATUS_NORMAL_TRADING,True,cny,MOEX,True,True,False,0E-8,0E-8
3062,RU000A1069N8,TQCB,TCS00A1069N8,bab4dc30-f24f-46ae-942e-1a90e812312c,bonds,0.01000000,2,1,SECURITY_TRADING_STATUS_NORMAL_TRADING,True,rub,MOEX,True,True,False,2.00000000,2.00000000
3063,RU000A103F43,TQCB,TCS99A103F43,97087bd0-d960-48d0-9536-c3d063aa6d3a,bonds,0.01000000,2,1,SECURITY_TRADING_STATUS_NORMAL_TRADING,True,rub,MOEX,True,True,False,0E-8,0E-8
3064,RU000A106UM4,TQCB,TCS00A106UM4,5e332bd8-0f62-4e8a-9df8-58a42aad91c0,bonds,0.01000000,2,1,SECURITY_TRADING_STATUS_NORMAL_TRADING,True,rub,MOEX,True,True,False,0E-8,0E-8
3065,RU000A10AHE5,TQCB,TCS00A10AHE5,077ec08f-9924-451c-a2fd-0b110d474ada,bonds,0.01000000,2,1,SECURITY_TRADING_STATUS_NORMAL_TRADING,True,rub,MOEX,True,True,False,0E-8,0E-8
3066,RU000A108ZT4,TQCB,TCS00A108ZT4,23970e19-9633-43cc-b7e6-6080f5e2d6fa,bonds,0.01000000,2,1,SECURITY_TRADING_STATUS_NORMAL_TRADING,True,rub,MOEX,True,True,False,0E-8,0E-8
3067,RU000A105QW3,TQCB,TCS00A105QW3,1e3f5f59-34d5-4b5d-928e-d1215f078762,bonds,0.00010000,4,1,SECURITY_TRADING_STATUS_NORMAL_TRADING,True,rub,MOEX_PLUS,True,True,False,0E-8,0E-8
3068,RU000A1040S8,TQCB,BBG013K08ZC0,b4d3f675-dc70-4d56-b07c-e563c496cba2,bonds,0.01000000,2,1,SECURITY_TRADING_STATUS_NORMAL_TRADING,True,rub,MOEX,True,True,False,0E-8,0E-8
3069,RU000A109PF2,TQCB,TCS20A109PF2,aab6faad-a959-4f67-b960-d3da4329d902,bonds,0.01000000,2,1,SECURITY_TRADING_STATUS_NORMAL_TRADING,True,rub,MOEX,True,True,False,0E-8,0E-8
3070,RU000A10A7H3,TQCB,TCS00A10A7H3,f8eaf276-18ea-47b7-b4b3-72e1137472ba,bonds,0.01000000,2,1,SECURITY_TRADING_STATUS_NORMAL_TRADING,True,rub,MOEX,True,True,False,0E-8,0E-8
3071,XS0114288789,TQCB,TCS214288789,9cecf26c-9dcd-416b-903a-9d858f20eeeb,bonds,0.00010000,4,1000,SECURITY_TRADING_STATUS_NORMAL_TRADING,True,rub,MOEX_PLUS,True,True,False,0E-8,0E-8
3072,RU000A0ZZZ17,TQCB,BBG00MT69C64,302e17ef-9cf9-4eb7-96a8-a7314eb169c5,bonds,0.01000000,2,1,SECURITY_TRADING_STATUS_NORMAL_TRADING,True,rub,MOEX,True,True,False,0E-8,0E-8
3073,RU000A0ZZVE6,TQCB,TCS00A0ZZVE6,6232b327-e31a-4615-b721-67bf8cfdb041,bonds,0.00010000,4,1,SECURITY_TRADING_STATUS_NORMAL_TRADING,True,rub,MOEX_PLUS,True,True,False,0E-8,0E-8
3074,RU000A10A810,TQCB,TCS00A10A810,543d5ebd-2caa-46fa-b735-de9da6a7781c,bonds,0.00010000,4,1,SECURITY_TRADING_STATUS_NORMAL_TRADING,True,rub,MOEX,True,True,False,0E-8,0E-8
3075,RU000A0ZZEM5,TQCB,BBG00LLCGZL5,2d974d1d-2a5f-4b61-9c71-2ee078bd89b3,bonds,0.01000000,2,1,SECURITY_TRADING_STATUS_NORMAL_TRADING,True,rub,MOEX,True,True,False,0E-8,0E-8
3076,RU000A1031K4,TQCB,TCS00A1031K4,d943e470-a246-4417-b7f8-a59c79e5b1ed,bonds,0.01000000,2,1,SECURITY_TRADING_STATUS_NORMAL_TRADING,True,rub,MOEX,True,True,False,0E-8,0E-8
3077,RU000A108GL1,TQCB,TCS00A108GL1,c67296bc-083e-4972-96bb-76219793ae4a,bonds,0.01000000,2,1,SECURITY_TRADING_STATUS_NORMAL_TRADING,True,rub,MOEX,True,True,False,0E-8,0E-8
3078,RU000A106FR4,TQCB,TCS00A106FR4,cb7791b1-7905-4f95-911e-f578a8f44aa4,bonds,0.01000000,2,1,SECURITY_TRADING_STATUS_NORMAL_TRADING,True,rub,MOEX,True,True,False,0E-8,0E-8
3079,RU000A102VY6,TQCB,TCS00A102VY6,830fba49-9b0e-4e7c-952e-978c957b100a,bonds,0.01000000,2,1,SECURITY_TRADING_STATUS_NORMAL_TRADING,True,rub,MOEX,True,True,False,0E-8,0E-8
3080,RU000A0ZZ5J9,TQCB,BBG00KTDNXH9,4350f6af-ffab-47ee-af1b-4984aafe5d6d,bonds,0.01000000,2,1,SECURITY_TRADING_STATUS_NORMAL_TRADING,True,rub,MOEX,True,True,False,0E-8,0E-8
3081,RU000A105LC6,TQCB,TCS00A105LC6,0edc552a-9ba1-4fea-bb60-9b602765c770,bonds,0.01000000,2,1,SECURITY_TRADING_STATUS_NORMAL_TRADING,True,rub,MOEX,True,True,False,0E-8,0E-8
3082,RU000A106HB4,TQCB,TCS00A106HB4,c0233e22-a823-4b14-90cf-143b251f7d32,bonds,0.01000000,2,1,SECURITY_TRADING_STATUS_NORMAL_TRADING,True,rub,MOEX,True,True,False,0E-8,0E-8
3083,RU000A0ZYYN4,TQCB,TCS20A0ZYYN4,a4b50205-0465-4531-9027-e436535e3608,bonds,0.00010000,4,1,SECURITY_TRADING_STATUS_NORMAL_TRADING,True,rub,MOEX_PLUS,True,True,False,0E-8,0E-8
3084,RU000A0ZZ1J8,TQCB,BBG00KHR8SP0,523ee5da-4f5f-43e9-a4ad-59bd358c8509,bonds,0.01000000,2,1,SECURITY_TRADING_STATUS_NORMAL_TRADING,True,rub,MOEX,True,True,False,2.00000000,2.00000000
3085,RU000A0ZZAL5,TQOD,BBG00L92CX58,f9a0abc1-3280-4dc2-8e71-248261e803ed,bonds,0.00010000,4,1,SECURITY_TRADING_STATUS_BREAK_IN_TRADING,True,usd,unknown,False,False,False,0E-8,0E-8
3086,RU000A108CC9,TQCB,TCS00A108CC9,3a5640a9-8a14-4d15-bb59-2a0183768b38,bonds,0.01000000,2,1,SECURITY_TRADING_STATUS_NORMAL_TRADING,True,rub,MOEX,True,True,False,0E-8,0E-8
3087,EGPT0431,SPBBND,BBG00NTC1SR9,93c35aff-6bc9-4c6f-b771-672613b46e74,bonds,0.01000000,2,1,SECURITY_TRADING_STATUS_BREAK_IN_TRADING,True,eur,unknown,False,False,False,0E-8,0E-8
3088,RU000A1097X8,TQCB,TCS00A1097X8,2f5b60aa-dfac-4439-b8c2-6cbdbbce7cab,bonds,0.01000000,2,1,SECURITY_TRADING_STATUS_NORMAL_TRADING,True,rub,MOEX,True,True,False,0E-8,0E-8
3089,RU000A106FN3,TQCB,TCS00A106FN3,118963de-e33c-47b4-a071-ee958e3a0bee,bonds,0.01000000,2,1,SECURITY_TRADING_STATUS_NORMAL_TRADING,True,rub,MOEX,True,True,False,0E-8,0E-8
3090,RU000A0JTU85,TQCB,TCS00A0JTU85,9603dca1-0844-4c07-a68d-7d16e51d79bb,bonds,0.01000000,2,1,SECURITY_TRADING_STATUS_NORMAL_TRADING,True,rub,MOEX,True,True,False,0E-8,0E-8
3091,RU000A105RF6,TQCB,TCS00A105RF6,45ed0613-45c9-4cc9-96f3-d89ae6548aef,bonds,0.01000000,2,1,SECURITY_TRADING_STATUS_NORMAL_TRADING,True,rub,MOEX,True,True,False,0E-8,0E-8
3092,RU000A1061K1,TQCB,TCS00A1061K1,34b62f6e-cc68-49a3-977d-4ac86e14a7f0,bonds,0.01000000,2,1,SECURITY_TRADING_STATUS_NORMAL_TRADING,True,rub,MOEX,True,True,False,0E-8,0E-8
3093,RU000A104XW2,TQCB,TCS00A104XW2,499fe0de-fdf9-4026-b980-9375e9ee85f5,bonds,0.01000000,2,1,SECURITY_TRADING_STATUS_NORMAL_TRADING,True,rub,MOEX,True,True,False,0E-8,0E-8
3094,RU000A106QS9,TQRD,TCS00A106QS9,62dc7cdb-f955-4d19-bf02-7aee7ccfee5e,bonds,0.01000000,2,1,SECURITY_TRADING_STATUS_NOT_AVAILABLE_FOR_TRADING,True,rub,MOEX,True,True,False,0E-8,0E-8
3095,RU000A106GZ5,TQCB,TCS99A106GZ5,4c2a6132-feb8-40c4-abbb-6c6e82111a9e,bonds,0.01000000,2,1,SECURITY_TRADING_STATUS_NORMAL_TRADING,True,rub,MOEX,True,True,False,0E-8,0E-8
3096,RU000A102TJ1,TQCB,TCS00A102TJ1,e2214b77-2b92-4d1b-96c5-94f678bc8ef0,bonds,0.01000000,2,1,SECURITY_TRADING_STATUS_NORMAL_TRADING,True,rub,MOEX,True,True,False,0E-8,0E-8
3097,RU000A1094G0,TQCB,TCS00A1094G0,6ae02817-c959-458a-9034-e62e41d0f57d,bonds,0.00010000,4,1,SECURITY_TRADING_STATUS_NORMAL_TRADING,True,rub,MOEX,True,True,False,0E-8,0E-8
3098,RU000A104XJ9,TQCB,TCS00A104XJ9,f25ba0f2-6336-48c3-9823-931b6a273fec,bonds,0.01000000,2,1,SECURITY_TRADING_STATUS_NORMAL_TRADING,True,rub,MOEX,True,True,False,0E-8,0E-8
3099,RU000A1006S9,TQCB,TCS10A1006S9,0e2aff7a-ac1a-43f0-9466-b86e9776749f,bonds,0.00010000,4,1,SECURITY_TRADING_STATUS_NORMAL_TRADING,True,rub,MOEX_PLUS,True,True,False,0E-8,0E-8
3100,RU000A106P97,TQCB,TCS00A106P97,c20389b0-e76a-466e-ac4e-c84e23d91491,bonds,0.01000000,2,1,SECURITY_TRADING_STATUS_NORMAL_TRADING,True,rub,MOEX,True,True,False,0E-8,0E-8
3101,RU000A1074F4,TQCB,TCS99A1074F4,051a0481-b0b1-436b-a465-37280684dbb0,bonds,0.01000000,2,1,SECURITY_TRADING_STATUS_NORMAL_TRADING,True,rub,MOEX,True,True,False,0E-8,0E-8
3102,RU000A105HH3,TQCB,TCS00A105HH3,5c5d07a1-bf79-4b2a-9ef6-60754259f604,bonds,0.01000000,2,1,SECURITY_TRADING_STATUS_NORMAL_TRADING,True,rub,MOEX,True,True,False,0E-8,0E-8
3103,RU000A104W17,TQCB,TCS00A104W17,76902e11-6bc5-46b8-9398-a5984c34a020,bonds,0.01000000,2,1,SECURITY_TRADING_STATUS_NORMAL_TRADING,True,rub,MOEX,True,True,False,0E-8,0E-8
3104,RU000A102KT9,TQCB,BBG00YPG6YH3,9115b9aa-9483-4ae5-be79-f1c868c17dc1,bonds,0.01000000,2,1,SECURITY_TRADING_STATUS_NORMAL_TRADING,True,rub,MOEX,True,True,False,0E-8,0E-8
3105,RU000A1086M4,TQCB,TCS10A1086M4,ebcee9e9-2494-4294-ad6d-e7896cf94b17,bonds,0.00010000,4,1,SECURITY_TRADING_STATUS_NORMAL_TRADING,True,rub,MOEX_PLUS,True,True,False,0E-8,0E-8
3106,RU000A101XD8,TQCB,TCS00A101XD8,070d82ad-e9e0-41e4-8eca-cbe9f5830db2,bonds,0.01000000,2,1,SECURITY_TRADING_STATUS_NORMAL_TRADING,True,rub,MOEX,True,True,False,0E-8,0E-8
3107,RU000A105SG2,TQCB,TCS00A105SG2,f719d2c7-cba9-4536-a143-2cd2c404c99f,bonds,0.00010000,4,1,SECURITY_TRADING_STATUS_NORMAL_TRADING,True,rub,MOEX_PLUS,True,True,False,2.00000000,2.00000000
3108,RU000A0JQRD9,TQCB,BBG0000K94P9,699c3d5a-9ce1-4257-8ed4-b3a8b0c304b1,bonds,0.01000000,2,1,SECURITY_TRADING_STATUS_NORMAL_TRADING,True,rub,MOEX,True,True,False,2.00000000,2.00000000
3109,RU000A105H23,TQCB,TCS00A105H23,df789c3d-8f7d-403b-8572-61a5bcc40c0b,bonds,0.01000000,2,1,SECURITY_TRADING_STATUS_NORMAL_TRADING,True,rub,MOEX,True,True,False,0E-8,0E-8
3110,USG76237AC37,TQOD,BBG00XV1FN94,9c9684c4-0fee-4deb-babb-0b8dd937973b,bonds,0.00010000,4,1,SECURITY_TRADING_STATUS_BREAK_IN_TRADING,True,usd,unknown,False,False,False,0E-8,0E-8
3111,RU000A108462,TQCB,TCS99A108462,ba9093e3-a4cf-465a-984a-3bc47084feef,bonds,0.01000000,2,1,SECURITY_TRADING_STATUS_NORMAL_TRADING,True,rub,MOEX,True,True,False,0E-8,0E-8
3112,RU000A108JV4,TQCB,TCS00A108JV4,808b734a-85b3-4c9e-b394-322dcfbc99a7,bonds,0.01000000,2,1,SECURITY_TRADING_STATUS_NORMAL_TRADING,True,rub,MOEX,True,True,False,2.00000000,2.00000000
3113,RU000A105WH2,TQCB,TCS00A105WH2,cfa3ef0c-a8b3-4c62-a24c-70b2f8eddbbc,bonds,0.00010000,4,1,SECURITY_TRADING_STATUS_NORMAL_TRADING,True,rub,MOEX_PLUS,True,True,False,2.00000000,2.00000000
3114,RU000A107SG8,TQCB,TCS00A107SG8,3c6e1473-9ddc-4b10-919b-c3a30fb8d77f,bonds,0.01000000,2,1,SECURITY_TRADING_STATUS_NORMAL_TRADING,True,rub,MOEX,True,True,False,0E-8,0E-8
3115,RU000A102SX4,TQCB,BBG00ZHPT667,4ffbb203-ff5e-4d3e-b24c-bfc7b8224e71,bonds,0.01000000,2,1,SECURITY_TRADING_STATUS_NORMAL_TRADING,True,rub,MOEX,True,True,False,0E-8,0E-8
3116,RU000A106R95,TQCB,TCS00A106R95,f9e2ccb0-1e0a-4876-b2d9-0d387afcb747,bonds,0.01000000,2,1,SECURITY_TRADING_STATUS_NORMAL_TRADING,True,rub,MOEX,True,True,False,0E-8,0E-8
3117,RU000A101Z17,TQCB,BBG00WCNNR91,9ce2644d-15a6-42ea-a94d-f2ae8ef83f18,bonds,0.01000000,2,1,SECURITY_TRADING_STATUS_NORMAL_TRADING,True,rub,MOEX,True,True,False,0E-8,0E-8
3118,RU000A104DZ7,TQCB,TCS99A104DZ7,4fdad911-6401-4ed9-a008-3fcfd8c3ca06,bonds,0.01000000,2,1,SECURITY_TRADING_STATUS_NORMAL_TRADING,True,rub,MOEX,True,True,False,0E-8,0E-8
3119,SU26235RMFS0,TQOB,BBG00Y04Q3V7,1a9082e6-e1f0-4486-b3f7-5bd9a81482da,bonds,0.00100000,3,1,SECURITY_TRADING_STATUS_NORMAL_TRADING,True,rub,MOEX_PLUS,True,True,False,2.00000000,2.00000000
3120,RU000A1047S3,TQCB,BBG0140BZS87,4ad25e55-ecd4-4e2f-8ae8-2eb03edc50fd,bonds,0.01000000,2,1,SECURITY_TRADING_STATUS_NORMAL_TRADING,True,rub,MOEX,True,True,False,0E-8,0E-8
3121,RU000A105V90,TQCB,TCS00A105V90,377e3fb7-54af-4de5-a629-9edae115d93a,bonds,0.01000000,2,1,SECURITY_TRADING_STATUS_NORMAL_TRADING,True,rub,MOEX,True,True,False,0E-8,0E-8
3122,RU000A109221,TQCB,TCS00A109221,301095ac-11f3-4837-bdea-ab924f654bc4,bonds,0.01000000,2,1,SECURITY_TRADING_STATUS_NORMAL_TRADING,True,rub,MOEX,True,True,False,0E-8,0E-8
3123,SU26236RMFS8,TQOB,BBG00YB8K0V8,5b155074-b834-4d45-a730-571b7ca60ff6,bonds,0.00100000,3,1,SECURITY_TRADING_STATUS_NORMAL_TRADING,True,rub,MOEX_PLUS,True,True,False,2.00000000,2.00000000
3124,RU000A101LJ0,TQCB,BBG00TCWB8X6,3a276b3f-e283-44d9-a9eb-63498c8e7fef,bonds,0.01000000,2,1,SECURITY_TRADING_STATUS_NORMAL_TRADING,True,rub,MOEX,True,True,False,0E-8,0E-8
3125,RU000A1043G7,TQCB,TCS00A1043G7,0d7797c8-1764-4635-8f1e-b6ac07dec354,bonds,0.01000000,2,1,SECURITY_TRADING_STATUS_NORMAL_TRADING,True,rub,MOEX,True,True,False,0E-8,0E-8
3126,RU000A107GX8,TQCB,TCS00A107GX8,77d63ef0-6dc9-4d1b-a698-81d71cf1dc20,bonds,0.01000000,2,1,SECURITY_TRADING_STATUS_NORMAL_TRADING,True,rub,MOEX,True,True,False,0E-8,0E-8
3127,RU000A109JW0,TQCB,TCS00A109JW0,ac5e6430-0b5d-4561-9211-3c7376dddb11,bonds,0.01000000,2,1,SECURITY_TRADING_STATUS_NORMAL_TRADING,True,rub,MOEX,True,True,False,2.00000000,2.00000000
3128,RU000A107AM4,TQCB,BBG01KDRMG91,76d1d91e-c5c0-4c3c-a477-4f5640a007af,bonds,0.01000000,2,1,SECURITY_TRADING_STATUS_NORMAL_TRADING,True,rub,MOEX,True,True,False,0E-8,0E-8
3129,RU000A107480,TQCB,TCS00A107480,7ca5eb0c-3a96-4200-a9a6-71455b6ccb39,bonds,0.01000000,2,1,SECURITY_TRADING_STATUS_NORMAL_TRADING,True,rub,MOEX,True,True,False,0E-8,0E-8
